Suburb Name;source_url;type_of_property;sale_rent;backup water;back-up power;Size;Security;Price;name;Images;Image;garages;floor_size;erf_size;bedrooms;bathrooms
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/111979507;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 940 000 ;2 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/293704406/Ensure1280x720|https://images.prop24.com/295032069/Ensure1280x720;https://images.prop24.com/293704406/Ensure1280x720;NULL;NULL;NULL;2.0;2.0
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/112592143;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 940 000 ;2 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/295032071/Ensure1280x720|https://images.prop24.com/295032072/Ensure1280x720;https://images.prop24.com/295032071/Ensure1280x720;NULL;NULL;NULL;2.0;2.0
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/112111148;Apartment / Flat;Sale;NULL;NULL;NULL;1;R1 470 000 ;1 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/310588268/Ensure1280x720|https://images.prop24.com/297178363/Ensure1280x720;https://images.prop24.com/310588268/Ensure1280x720;NULL;41 m²;NULL;1.0;1.0
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/112643909;Apartment / Flat;Sale;NULL;NULL;NULL;1;R1 470 000 ;1 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/306396624/Ensure1280x720|https://images.prop24.com/306396631/Ensure1280x720;https://images.prop24.com/306396624/Ensure1280x720;NULL;35 m²;NULL;1.0;1.0
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/112433846;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 150 000 ;1 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/302831544/Ensure1280x720|https://images.prop24.com/302831532/Ensure1280x720;https://images.prop24.com/302831544/Ensure1280x720;1.0;38 m²;38 m²;1.0;1.0
EDGEMEAD;https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/112735032;Apartment / Flat;Sale;NULL;NULL;NULL;1;R1 150 000 ;1 Bedroom Apartment / Flat for Sale in Edgemead;https://images.prop24.com/307985573/Ensure1280x720|https://images.prop24.com/307985574/Ensure1280x720;https://images.prop24.com/307985573/Ensure1280x720;NULL;33 m²;NULL;1.0;1.0
EDGEMEAD;https://www.property24.com/to-rent/edgemead/goodwood/western-cape/8097/113328801;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R17 000 ;3 Bedroom Apartment / Flat to Rent in Edgemead;NULL;https://images.prop24.com/315922747/Crop600x400;2.0;146 m²;NULL;3.0;2.5
EDGEMEAD;https://www.property24.com/to-rent/edgemead/goodwood/western-cape/8097/113344043;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R8 500 ;1 Bedroom Apartment / Flat to Rent in Edgemead;NULL;https://images.prop24.com/316222412/Crop600x400;2.0;34 m²;NULL;1.0;1.0
EDGEMEAD;https://www.property24.com/to-rent/edgemead/goodwood/western-cape/8097/113062726;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R9 000 ;1 Bedroom Apartment / Flat to Rent in Edgemead;NULL;https://images.prop24.com/312883444/Crop600x400;2.0;61 m²;NULL;1.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/for-sale/kraaifontein-east/kraaifontein/western-cape/25760/111988159;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R999 900 ;2 Bedroom Apartment / Flat for Sale in Kraaifontein East;https://images.prop24.com/295226267/Ensure1280x720|https://images.prop24.com/278427714/Ensure1280x720;https://images.prop24.com/295226267/Ensure1280x720;NULL;NULL;NULL;2.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/for-sale/kraaifontein-east/kraaifontein/western-cape/25760/112781069;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R765 000 ;2 Bedroom Apartment / Flat for Sale in Kraaifontein East;https://images.prop24.com/313422536/Ensure1280x720|https://images.prop24.com/313422537/Ensure1280x720;https://images.prop24.com/313422536/Ensure1280x720;1.0;45 m²;NULL;2.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/for-sale/kraaifontein-east/kraaifontein/western-cape/25760/112609305;Apartment / Flat;Sale;NULL;NULL;NULL;Security Gate, Electric fencing;R650 000 ;1 Bedroom Apartment / Flat for Sale in Kraaifontein East;https://images.prop24.com/305784421/Ensure1280x720|https://images.prop24.com/305784419/Ensure1280x720;https://images.prop24.com/305784421/Ensure1280x720;1.0;35 m²;6 934 m²;1.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/for-sale/kraaifontein-east/kraaifontein/western-cape/25760/112849876;Apartment / Flat;Sale;NULL;NULL;NULL;Electric fencing;R639 000 ;1 Bedroom Apartment / Flat for Sale in Kraaifontein East;https://images.prop24.com/313422894/Ensure1280x720|https://images.prop24.com/313422895/Ensure1280x720;https://images.prop24.com/313422894/Ensure1280x720;1.0;33 m²;NULL;1.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/to-rent/kraaifontein-east/kraaifontein/western-cape/25760/113329769;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R6 950 ;2 Bedroom Apartment / Flat to Rent in Kraaifontein East;NULL;https://images.prop24.com/315939168/Crop600x400;NULL;NULL;NULL;2.0;1.0
KRAAIFONTEIN EAST;https://www.property24.com/to-rent/kraaifontein-east/kraaifontein/western-cape/25760/113250352;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R7 300 ;2 Bedroom Apartment / Flat to Rent in Kraaifontein East;NULL;https://images.prop24.com/314806270/Crop600x400;1.0;NULL;NULL;2.0;1.0
LAKESIDE;https://www.property24.com/for-sale/lakeside/cape-town/western-cape/10174/113254578;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 395 000 ;2 Bedroom Apartment / Flat for Sale in Lakeside;NULL;https://images.prop24.com/314922482/Crop600x400;NULL;78 m²;NULL;2.0;1.0
LAKESIDE;https://www.property24.com/for-sale/lakeside/cape-town/western-cape/10174/113214892;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 400 000 ;1 Bedroom Apartment / Flat for Sale in Lakeside;NULL;https://images.prop24.com/314340985/Crop600x400;2.0;39 m²;NULL;1.0;0.5
LAKESIDE;https://www.property24.com/to-rent/lakeside/cape-town/western-cape/10174/112187201;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R8 750 ;1 Bedroom Apartment / Flat to Rent in Lakeside;NULL;https://images.prop24.com/315365873/Crop600x400;1.0;NULL;NULL;1.0;1.0
LAKESIDE;https://www.property24.com/to-rent/lakeside/cape-town/western-cape/10174/110061702;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R6 000 ;1 Bedroom Apartment / Flat to Rent in Lakeside;NULL;https://images.prop24.com/263271144/Crop600x400;NULL;NULL;NULL;1.0;1.0
LAKESIDE;https://www.property24.com/to-rent/lakeside/cape-town/western-cape/10174/113002534;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R11 500 ;2 Bedroom Apartment / Flat to Rent in Lakeside;NULL;https://images.prop24.com/311803829/Crop600x400;1.0;74 m²;NULL;2.0;1.0
LAKESIDE;https://www.property24.com/to-rent/lakeside/cape-town/western-cape/10174/112006310;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R2 000 ;0.5 Bedroom Apartment / Flat to Rent in Lakeside;NULL;https://images.prop24.com/314335268/Crop600x400;1.0;NULL;NULL;0.5;1.0
LANSDOWNE;https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/112981034?plId=1417291&plt=4;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 250 000 ;2 Bedroom Apartment / Flat for Sale in Lansdowne;NULL;https://images.prop24.com/311404935/Crop318x212;1.0;70 m²;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/113361527;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R980 000 ;2 Bedroom Apartment / Flat for Sale in Lansdowne;NULL;https://images.prop24.com/316569637/Crop600x400;1.0;57 m²;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/113354744;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R900 000 ;2 Bedroom Apartment / Flat for Sale in Lansdowne;NULL;https://images.prop24.com/316428591/Crop600x400;1.0;NULL;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/112917749;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R880 000 ;2 Bedroom Apartment / Flat for Sale in Lansdowne;NULL;https://images.prop24.com/264721554/Crop600x400;1.0;52 m²;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/to-rent/nerissa-estate/cape-town/western-cape/8798/106193427;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R5 500 ;2 Bedroom Apartment / Flat to Rent in Nerissa Estate;NULL;https://images.prop24.com/193584666/Crop600x400;NULL;NULL;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/to-rent/lansdowne/cape-town/western-cape/8778/113035783;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R9 000 ;2 Bedroom Apartment / Flat to Rent in Lansdowne;NULL;https://images.prop24.com/289110892/Crop600x400;NULL;120 m²;NULL;2.0;1.0
LANSDOWNE;https://www.property24.com/to-rent/lansdowne/cape-town/western-cape/8778/113105115;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R9 500 ;2 Bedroom Apartment / Flat to Rent in Lansdowne;NULL;https://images.prop24.com/313504175/Crop600x400;1.0;NULL;NULL;2.0;1.0
LLANDUDNO;https://www.property24.com/for-sale/llandudno/cape-town/western-cape/9118/110895217?plId=1434051&plt=3;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;15 525 000;3 Bedroom Apartment / Flat for Sale in Llandudno;NULL;https://images.prop24.com/277780070/Crop526x328;2.0;343 m²;NULL;3.0;3.0
LLANDUDNO;https://www.property24.com/for-sale/llandudno/cape-town/western-cape/9118/110895221;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R16 100 000 ;3 Bedroom Apartment / Flat for Sale in Llandudno;NULL;https://images.prop24.com/277780067/Crop600x400;2.0;324 m²;NULL;3.0;3.0
LLANDUDNO;https://www.property24.com/for-sale/llandudno/cape-town/western-cape/9118/110895232;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R27 600 000 ;3 Bedroom Apartment / Flat for Sale in Llandudno;NULL;https://images.prop24.com/277780383/Crop600x400;2.0;361 m²;NULL;3.0;3.0
LLANDUDNO;https://www.property24.com/for-sale/llandudno/cape-town/western-cape/9118/110895211;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R28 175 000 ;4 Bedroom Apartment / Flat for Sale in Llandudno;NULL;https://images.prop24.com/277779904/Crop600x400;2.0;431 m²;NULL;4.0;5.0
LLANDUDNO;https://www.property24.com/to-rent/llandudno/cape-town/western-cape/9118/110172165;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R47 000 ;3 Bedroom Apartment / Flat to Rent in Llandudno;NULL;https://images.prop24.com/308703033/Crop600x400;2.0;NULL;NULL;3.0;3.0
LLANDUDNO;https://www.property24.com/to-rent/llandudno/cape-town/western-cape/9118/112469512;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R28 000 ;2 Bedroom Apartment / Flat to Rent in Llandudno;NULL;https://images.prop24.com/303422320/Crop600x400;1.0;NULL;NULL;2.0;2.0
LLANDUDNO;https://www.property24.com/to-rent/llandudno/cape-town/western-cape/9118/112504809;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R26 000 ;2 Bedroom Apartment / Flat to Rent in Llandudno;NULL;https://images.prop24.com/304013184/Crop600x400;1.0;NULL;NULL;2.0;1.5
LLANDUDNO;https://www.property24.com/to-rent/llandudno/cape-town/western-cape/9118/112504749;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R24 000 ;2 Bedroom Apartment / Flat to Rent in Llandudno;NULL;https://images.prop24.com/304012371/Crop600x400;1.0;NULL;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/for-sale/melkbosstrand-central/melkbosstrand/western-cape/16683/113264139;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R2 980 000 ;2 Bedroom Townhouse for Sale in Melkbosstrand Central;NULL;https://images.prop24.com/315124083/Crop320x213;2.0;187 m²;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/for-sale/melkbosstrand-central/melkbosstrand/western-cape/16683/113360691;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 450 000 ;2 Bedroom Apartment / Flat for Sale in Melkbosstrand Central;NULL;https://images.prop24.com/316555188/Crop600x400;1.0;77 m²;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/for-sale/melkbosstrand-central/melkbosstrand/western-cape/16683/113359830;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 450 000 ;2 Bedroom Apartment / Flat for Sale in Melkbosstrand Central;NULL;https://images.prop24.com/316539640/Crop600x400;2.0;78 m²;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/for-sale/melkbosstrand-central/melkbosstrand/western-cape/16683/113330613;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 150 000 ;2 Bedroom Apartment / Flat for Sale in Melkbosstrand Central;NULL;https://images.prop24.com/315952659/Crop600x400;1.0;64 m²;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/to-rent/van-riebeeckstrand/melkbosstrand/western-cape/8080/113348402;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R19 000 ;1 Bedroom Apartment / Flat to Rent in Van Riebeeckstrand;NULL;https://images.prop24.com/316300340/Crop600x400;1.0;60 m²;NULL;1.0;1.0
MELKBOSCH STRAND;https://www.property24.com/to-rent/melkbosstrand-central/melkbosstrand/western-cape/16683/113361105;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R9 350 ;2 Bedroom Apartment / Flat to Rent in Melkbosstrand Central;NULL;https://images.prop24.com/308501244/Crop600x400;1.0;64 m²;NULL;2.0;1.0
MELKBOSCH STRAND;https://www.property24.com/to-rent/atlantic-beach-golf-estate/melkbosstrand/western-cape/10767/111788201;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R22 000 ;2 Bedroom Apartment / Flat to Rent in Atlantic Beach Golf Estate;NULL;https://images.prop24.com/315007705/Crop600x400;1.0;87 m²;NULL;2.0;2.0
MELKBOSCH STRAND;https://www.property24.com/to-rent/melkbosstrand-central/melkbosstrand/western-cape/16683/110860497;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R9 250 ;1 Bedroom Apartment / Flat to Rent in Melkbosstrand Central;NULL;https://images.prop24.com/277112302/Crop600x400;1.0;75 m²;NULL;1.0;1.0
MILNERTON;https://www.property24.com/for-sale/milnerton-central/milnerton/western-cape/17452/113252020;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R1 050 000 ;1 Bedroom Apartment / Flat for Sale in Milnerton Central;NULL;https://images.prop24.com/314857460/Crop600x400;1.0;68 m²;NULL;1.0;1.0
MILNERTON;https://www.property24.com/for-sale/milnerton-central/milnerton/western-cape/17452/113211906;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R2 500 000 ;2 Bedroom Apartment / Flat for Sale in Milnerton Central;NULL;https://images.prop24.com/314285057/Crop600x400;1.0;NULL;NULL;2.0;2.0
MILNERTON;https://www.property24.com/for-sale/burgundy-estate/milnerton/western-cape/12107/113324170;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R1 295 000 ;2 Bedroom Apartment / Flat for Sale in Burgundy Estate;NULL;https://images.prop24.com/315845483/Crop320x213;1.0;58 m²;NULL;2.0;1.0
MILNERTON;https://www.property24.com/for-sale/burgundy-estate/milnerton/western-cape/12107/113026904;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R1 280 000 ;2 Bedroom Apartment / Flat for Sale in Burgundy Estate;NULL;https://images.prop24.com/312238248/Crop526x328;1.0;58 m²;NULL;2.0;1.0
MILNERTON;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113144028;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R23 000 ;1 Bedroom Apartment / Flat to Rent in Century City;NULL;https://images.prop24.com/314125941/Crop320x213;1.0;52 m²;NULL;1.0;1.0
MILNERTON;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113063717;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R30 000 ;2 Bedroom Apartment / Flat to Rent in Century City;NULL;https://images.prop24.com/288470200/Crop320x213;2.0;110 m²;NULL;2.0;2.0
MILNERTON;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113338364;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R24 000 ;2 Bedroom Apartment / Flat to Rent in Century City;NULL;https://images.prop24.com/316162600/Crop600x400;2.0;103 m²;NULL;2.0;2.0
MILNERTON;https://www.property24.com/to-rent/richwood/milnerton/western-cape/8072/113335142;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 000 ;1 Bedroom Apartment / Flat to Rent in Richwood;NULL;https://images.prop24.com/316054260/Crop600x400;1.0;60 m²;NULL;1.0;1.0
MILNERTON RIDGE;https://www.property24.com/for-sale/milnerton-ridge/milnerton/western-cape/8033/113258300;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 675 000 ;2 Bedroom Apartment / Flat for Sale in Milnerton Ridge;NULL;https://images.prop24.com/315007832/Crop600x400;NULL;93 m²;NULL;2.0;2.0
MILNERTON RIDGE;https://www.property24.com/for-sale/milnerton-ridge/milnerton/western-cape/8033/113210406;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R995 000 ;1 Bedroom Apartment / Flat for Sale in Milnerton Ridge;NULL;https://images.prop24.com/271010516/Crop600x400;1.0;39 m²;NULL;1.0;1.0
MILNERTON RIDGE;https://www.property24.com/for-sale/milnerton-ridge/milnerton/western-cape/8033/112881169;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 175 000 ;1 Bedroom Apartment / Flat for Sale in Milnerton Ridge;NULL;https://images.prop24.com/310379662/Crop600x400;1.0;39 m²;NULL;1.0;1.0
MILNERTON RIDGE;https://www.property24.com/for-sale/milnerton-ridge/milnerton/western-cape/8033/112762406;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 550 000 ;2 Bedroom Apartment / Flat for Sale in Milnerton Ridge;NULL;https://images.prop24.com/308465742/Crop600x400;1.0;57 m²;NULL;2.0;1.0
MILNERTON RIDGE;https://www.property24.com/to-rent/milnerton-ridge/milnerton/western-cape/8033/113090796;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R11 000 ;2 Bedroom Apartment / Flat to Rent in Milnerton Ridge;NULL;https://images.prop24.com/316330727/Crop600x400;1.0;60 m²;NULL;2.0;1.0
MILNERTON RIDGE;https://www.property24.com/to-rent/milnerton-ridge/milnerton/western-cape/8033/113123773;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R8 900 ;1 Bedroom Apartment / Flat to Rent in Milnerton Ridge;NULL;https://images.prop24.com/313875430/Crop600x400;1.0;43 m²;NULL;1.0;1.0
MILNERTON RIDGE;https://www.property24.com/to-rent/milnerton-ridge/milnerton/western-cape/8033/113359321;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R7 800 ;1 Bedroom Apartment / Flat to Rent in Milnerton Ridge;NULL;https://images.prop24.com/316530938/Crop600x400;1.0;39 m²;NULL;1.0;1.0
MILNERTON RIDGE;https://www.property24.com/to-rent/milnerton-ridge/milnerton/western-cape/8033/113309924;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R7 950 ;2 Bedroom Apartment / Flat to Rent in Milnerton Ridge;NULL;https://images.prop24.com/315984467/Crop600x400;1.0;NULL;NULL;2.0;1.0
MOUILLE POINT;https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/113123321;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R1 795 000 ;1 Bedroom Apartment / Flat for Sale in Mouille Point;NULL;https://images.prop24.com/313170963/Crop600x400;1.0;75 m²;NULL;1.0;1.0
MOUILLE POINT;https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/113363695;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R14 395 000 ;3 Bedroom Apartment / Flat for Sale in Mouille Point;NULL;https://images.prop24.com/316601111/Crop600x400;1.0;201 m²;NULL;3.0;3.0
MOUILLE POINT;https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/113258645;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R5 995 000 ;2 Bedroom Apartment / Flat for Sale in Mouille Point;NULL;https://images.prop24.com/315014156/Crop600x400;1.0;102 m²;NULL;2.0;2.0
MOUILLE POINT;https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/113311305;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R4 495 000 ;1 Bedroom Apartment / Flat for Sale in Mouille Point;NULL;https://images.prop24.com/315587994/Crop600x400;1.0;79 m2;NULL;1.0;1.0
MOUILLE POINT;https://www.property24.com/to-rent/mouille-point/cape-town/western-cape/11018/112767218;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R45 000 ;2 Bedroom Apartment / Flat to Rent in Mouille Point;NULL;https://images.prop24.com/308557026/Crop600x400;1.0;117 m²;NULL;2.0;2.0
MOUILLE POINT;https://www.property24.com/to-rent/mouille-point/cape-town/western-cape/11018/113354353;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R15 600 ;1 Bedroom Apartment / Flat to Rent in Mouille Point;NULL;https://images.prop24.com/316421878/Crop600x400;NULL;53 m²;NULL;1.0;1.0
MOUILLE POINT;https://www.property24.com/to-rent/mouille-point/cape-town/western-cape/11018/113266092;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R40 000 ;2 Bedroom Apartment / Flat to Rent in Mouille Point;NULL;https://images.prop24.com/315158396/Crop600x400;2.0;190 m²;NULL;2.0;2.0
MOUILLE POINT;https://www.property24.com/to-rent/mouille-point/cape-town/western-cape/11018/113043754;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R42 000 ;3 Bedroom Apartment / Flat to Rent in Mouille Point;NULL;https://images.prop24.com/312585886/Crop600x400;1.0;133 m²;NULL;3.0;3.0
MOWBRAY;https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/113108742;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R775 000 ;1 Bedroom Apartment / Flat for Sale in Mowbray;NULL;https://images.prop24.com/313582794/Crop600x400;NULL;34 m²;NULL;1.0;1.0
MOWBRAY;https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/113058015;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 250 000 ;2 Bedroom Apartment / Flat for Sale in Mowbray;NULL;https://images.prop24.com/312812916/Crop600x400;1.0;64 m²;NULL;2.0;1.0
MOWBRAY;https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/113063690;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 495 000 ;2 Bedroom Apartment / Flat for Sale in Mowbray;NULL;https://images.prop24.com/312908767/Crop600x400;1.0;59 m²;NULL;2.0;2.0
MOWBRAY;https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/112507555;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R995 000 ;2 Bedroom Apartment / Flat for Sale in Mowbray;NULL;https://images.prop24.com/304061938/Crop600x400;NULL;70 m²;NULL;2.0;1.0
MOWBRAY;https://www.property24.com/to-rent/mowbray/cape-town/western-cape/8677/107059832;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 950 ;1 Bedroom Apartment / Flat to Rent in Mowbray;NULL;https://images.prop24.com/207652945/Crop600x400;1.0;64 m²;NULL;1.0;1.0
MOWBRAY;https://www.property24.com/to-rent/mowbray/cape-town/western-cape/8677/113298249;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 000 ;1 Bedroom Apartment / Flat to Rent in Mowbray;NULL;https://images.prop24.com/315361181/Crop600x400;1.0;58 m²;NULL;1.0;1.0
MOWBRAY;https://www.property24.com/to-rent/mowbray/cape-town/western-cape/8677/111668063;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R5 950 ;3 Bedroom Apartment / Flat to Rent in Mowbray;NULL;https://images.prop24.com/312664178/Crop600x400;1.0;NULL;NULL;3.0;1.0
MOWBRAY;https://www.property24.com/to-rent/mowbray/cape-town/western-cape/8677/112881241;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R6 200 ;0.5 Bedroom Apartment / Flat to Rent in Mowbray;NULL;https://images.prop24.com/315453038/Crop600x400;NULL;40 m²;NULL;0.5;1.0
MUIZENBERG;https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/112891005;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R1 550 000 ;2 Bedroom Apartment / Flat for Sale in Capricorn;NULL;https://images.prop24.com/310546516/Crop318x212;2.0;93 m²;NULL;2.0;2.0
MUIZENBERG;https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/113337689;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R850 000 ;2 Bedroom Apartment / Flat for Sale in Muizenberg;NULL;https://images.prop24.com/316097914/Crop600x400;1.0;45 m²;NULL;2.0;1.0
MUIZENBERG;https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/113250297;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 095 000 ;2 Bedroom Apartment / Flat for Sale in Muizenberg;NULL;https://images.prop24.com/314805475/Crop600x400;2.0;63 m²;NULL;2.0;1.0
MUIZENBERG;https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/113098746;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 200 000 ;2 Bedroom Apartment / Flat for Sale in Capricorn;NULL;https://images.prop24.com/313376181/Crop600x400;1.0;54 m²;NULL;2.0;1.0
MUIZENBERG;https://www.property24.com/to-rent/muizenberg/cape-town/western-cape/9025/112388839;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R6 850 ;0.5 Bedroom Apartment / Flat to Rent in Muizenberg;NULL;https://images.prop24.com/302026295/Crop600x400;0.5;42 m²;NULL;0.5;1.0
MUIZENBERG;https://www.property24.com/to-rent/muizenberg/cape-town/western-cape/9025/113356277;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R13 995 ;2 Bedroom Apartment / Flat to Rent in Muizenberg;NULL;https://images.prop24.com/316455185/Crop600x400;2.0;NULL;NULL;2.0;1.0
MUIZENBERG;https://www.property24.com/to-rent/muizenberg/cape-town/western-cape/9025/113247692;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R14 000 ;2 Bedroom Apartment / Flat to Rent in Muizenberg;NULL;https://images.prop24.com/314768554/Crop600x400;1.0;82 m²;NULL;2.0;1.0
MUIZENBERG;https://www.property24.com/to-rent/muizenberg/cape-town/western-cape/9025/112781206;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 800 ;3 Bedroom Apartment / Flat to Rent in Muizenberg;NULL;https://images.prop24.com/308805022/Crop600x400;NULL;88 m²;NULL;3.0;1.5
NEWLANDS;https://www.property24.com/for-sale/newlands/cape-town/western-cape/8679/113311462;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R8 400 000 ;3 Bedroom Apartment / Flat for Sale in Newlands;NULL;https://images.prop24.com/315590747/Crop600x400;2.0;189 m²;NULL;3.0;3.0
