source_url,type_of_property,Size,Security,Price,name,Images,Image,garages,floor_size,erf_size,bedrooms,bathrooms
https://www.property24.com/for-sale/kommetjie/kommetjie/western-cape/9068/113118792,House,466 m²,,R 3 200 000,3 Bedroom House for Sale in Kommetjie,https://images.prop24.com/313768350/Ensure1280x720|https://images.prop24.com/313768349/Ensure1280x720,https://images.prop24.com/313768350/Ensure1280x720,4.0,224 m²,466 m²,3.0,2.0
https://www.property24.com/for-sale/klein-slangkop/kommetjie/western-cape/14763/113057127,House,856 m²,24 Hour Access,R 7 950 000,4 Bedroom House for Sale in Klein Slangkop,https://images.prop24.com/313747790/Ensure1280x720|https://images.prop24.com/312798112/Ensure1280x720,https://images.prop24.com/313747790/Ensure1280x720,2.0,242 m²,856 m²,4.0,3.0
https://www.property24.com/for-sale/kommetjie/kommetjie/western-cape/9068/113343059,House,992 m²,,R 18 950 000,3 Bedroom House for Sale in Kommetjie,https://images.prop24.com/316190141/Ensure1280x720|https://images.prop24.com/316190142/Ensure1280x720,https://images.prop24.com/316190141/Ensure1280x720,6.0,476 m²,992 m²,3.0,3.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/113108699,House,742 m²,Linked to 24/7 armed response,R 138 000 000,5 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/313580427/Ensure1280x720|https://images.prop24.com/313580429/Ensure1280x720,https://images.prop24.com/313580427/Ensure1280x720,2.0,901 m²,742 m²,5.0,5.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/111301225,House,,,R 8 995 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/284867230/Ensure1280x720|https://images.prop24.com/284867173/Ensure1280x720,https://images.prop24.com/284867230/Ensure1280x720,,,,3.0,3.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/111308350,House,569 m²,"Alarm System, Intercom, Closed Circuit TV, 24 Hour Access, Outdoor Beams, Indoor Beams",R 49 950 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/284990147/Ensure1280x720|https://images.prop24.com/284990148/Ensure1280x720,https://images.prop24.com/284990147/Ensure1280x720,2.0,,569 m²,4.0,4.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/110996585,House,745 m²,,R 85 000 000,5 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/279638579/Ensure1280x720|https://images.prop24.com/279638580/Ensure1280x720,https://images.prop24.com/279638579/Ensure1280x720,4.0,,745 m²,5.0,5.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112207017,House,660 m²,,R 55 000 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/298835929/Ensure1280x720|https://images.prop24.com/298835916/Ensure1280x720,https://images.prop24.com/298835929/Ensure1280x720,2.0,,660 m²,4.0,6.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/108978385,House,794 m²,,R 74 750 000,5 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/302578907/Ensure1280x720|https://images.prop24.com/302578908/Ensure1280x720,https://images.prop24.com/302578907/Ensure1280x720,2.0,780 m²,794 m²,5.0,5.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/111999900,House,1 148 m²,,R 35 000 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/295394794/Ensure1280x720|https://images.prop24.com/295394795/Ensure1280x720,https://images.prop24.com/295394794/Ensure1280x720,,,1 148 m²,4.0,3.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112497269,House,484 m²,,R 9 500 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/304743185/Ensure1280x720|https://images.prop24.com/304743186/Ensure1280x720,https://images.prop24.com/304743185/Ensure1280x720,1.0,,484 m²,3.0,2.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/110526877,House,1 205 m²,,R 35 000 000,8 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/271233587/Ensure1280x720|https://images.prop24.com/271233581/Ensure1280x720,https://images.prop24.com/271233587/Ensure1280x720,4.0,,1 205 m²,8.0,8.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/110569666,House,1 106 m²,,R 75 000 000,6 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/271964107/Ensure1280x720|https://images.prop24.com/271964090/Ensure1280x720,https://images.prop24.com/271964107/Ensure1280x720,2.0,,1 106 m²,6.0,6.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112265948,House,368 m²,,R 23 500 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/311599333/Ensure1280x720|https://images.prop24.com/311599334/Ensure1280x720,https://images.prop24.com/311599333/Ensure1280x720,2.0,206 m²,368 m²,3.0,3.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112623971,House,763 m²,,R 32 500 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/306046424/Ensure1280x720|https://images.prop24.com/306046425/Ensure1280x720,https://images.prop24.com/306046424/Ensure1280x720,4.0,210 m²,763 m²,3.0,2.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/110500492,House,,"24 Hour Access, Electric fencing",R 8 995 000,2 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/308830952/Ensure1280x720|https://images.prop24.com/308830942/Ensure1280x720,https://images.prop24.com/308830952/Ensure1280x720,,201 m²,,2.0,2.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112632270,House,1 487 m²,,R 69 995 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/306197696/Ensure1280x720|https://images.prop24.com/306197697/Ensure1280x720,https://images.prop24.com/306197696/Ensure1280x720,5.0,874 m²,1 487 m²,4.0,5.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112918363,House,308 m²,,R 8 995 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/310659479/Ensure1280x720|https://images.prop24.com/310659480/Ensure1280x720,https://images.prop24.com/310659479/Ensure1280x720,2.0,,308 m²,4.0,2.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112919166,House,354 m²,,R 12 995 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/310672216/Ensure1280x720|https://images.prop24.com/310672217/Ensure1280x720,https://images.prop24.com/310672216/Ensure1280x720,2.0,,354 m²,4.0,4.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112500741,House,746 m²,,R 30 000 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/303940776/Ensure1280x720|https://images.prop24.com/303940777/Ensure1280x720,https://images.prop24.com/303940776/Ensure1280x720,3.0,,746 m²,4.0,5.5
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/108207769,House,350 m²,,R 11 995 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/304340348/Ensure1280x720|https://images.prop24.com/304340349/Ensure1280x720,https://images.prop24.com/304340348/Ensure1280x720,2.0,,350 m²,4.0,4.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/113015614,House,546 m²,,R 40 000 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/312028008/Ensure1280x720|https://images.prop24.com/312028009/Ensure1280x720,https://images.prop24.com/312028008/Ensure1280x720,2.0,,546 m²,3.0,4.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/113072910,House,,,R 7 995 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/313074591/Ensure1280x720|https://images.prop24.com/313074592/Ensure1280x720,https://images.prop24.com/313074591/Ensure1280x720,2.0,363 m²,,4.0,3.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/113108317,House,,,R 39 000 000,4 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/313564044/Ensure1280x720|https://images.prop24.com/313564045/Ensure1280x720,https://images.prop24.com/313564044/Ensure1280x720,2.0,462 m²,,4.0,5.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/112636891,House,230 m²,,R 6 995 000,3 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/314710886/Ensure1280x720|https://images.prop24.com/306276972/Ensure1280x720,https://images.prop24.com/314710886/Ensure1280x720,,170 m²,230 m²,3.0,2.0
https://www.property24.com/for-sale/bantry-bay/cape-town/western-cape/11013/113061468,House,471 m²,,R 19 500 000,5 Bedroom House for Sale in Bantry Bay,https://images.prop24.com/312855239/Ensure1280x720|https://images.prop24.com/312855240/Ensure1280x720,https://images.prop24.com/312855239/Ensure1280x720,,,471 m²,5.0,3.5
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/112074363,House,,,R 6 400 000,2 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/265092220/Ensure1280x720|https://images.prop24.com/296703048/Ensure1280x720,https://images.prop24.com/265092220/Ensure1280x720,,103 m²,,2.0,2.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/111108672,House,373 m²,,R 4 950 000,3 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/289690760/Ensure1280x720|https://images.prop24.com/289690761/Ensure1280x720,https://images.prop24.com/289690760/Ensure1280x720,1.0,150 m²,373 m²,3.0,2.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/112694975,House,225 m²,,R 9 300 000,2 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/307288399/Ensure1280x720|https://images.prop24.com/307288400/Ensure1280x720,https://images.prop24.com/307288399/Ensure1280x720,2.0,205 m²,225 m²,2.0,2.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/113122320,House,522 m²,,R 7 500 000,2 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/314061266/Ensure1280x720|https://images.prop24.com/313838697/Ensure1280x720,https://images.prop24.com/314061266/Ensure1280x720,1.0,143 m²,522 m²,2.0,2.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/112826362,House,463 m²,,R 8 700 000,4 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/309527373/Ensure1280x720|https://images.prop24.com/309527372/Ensure1280x720,https://images.prop24.com/309527373/Ensure1280x720,,161 m²,463 m²,4.0,3.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/113102732,House,217 m²,,R 8 300 000,2 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/313449987/Ensure1280x720|https://images.prop24.com/313449988/Ensure1280x720,https://images.prop24.com/313449987/Ensure1280x720,2.0,217 m²,217 m²,2.0,3.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/113072709,House,,,POA,House for Sale in Kalk Bay,https://images.prop24.com/313071366/Ensure1280x720|https://images.prop24.com/313071369/Ensure1280x720,https://images.prop24.com/313071366/Ensure1280x720,,,,,
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/113068202,House,158 m²,,R 6 500 000,3 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/312983517/Ensure1280x720|https://images.prop24.com/312983518/Ensure1280x720,https://images.prop24.com/312983517/Ensure1280x720,,190 m²,158 m²,3.0,4.0
https://www.property24.com/for-sale/kalk-bay/cape-town/western-cape/9067/113321372,House,990 m²,"Alarm System, Intercom, Burglar Bars, Outdoor Beams",R 13 900 000,8 Bedroom House for Sale in Kalk Bay,https://images.prop24.com/315870255/Ensure1280x720|https://images.prop24.com/315797165/Ensure1280x720,https://images.prop24.com/315870255/Ensure1280x720,2.0,648 m²,990 m²,8.0,5.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/113230359,House,1 364 m²,,R 22 000 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/314623542/Ensure1280x720|https://images.prop24.com/314623543/Ensure1280x720,https://images.prop24.com/314623542/Ensure1280x720,2.0,,1 364 m²,4.0,4.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/113232909,House,1 349 m²,"24 hour manned complex security including alarm, automatic gates, CCTV cameras, electronic beams and intercom",R 18 500 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/314670899/Ensure1280x720|https://images.prop24.com/314670900/Ensure1280x720,https://images.prop24.com/314670899/Ensure1280x720,2.0,,1 349 m²,4.0,4.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/113227796,House,3 549 m²,"Intercom, Burglar Bars",R 11 750 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/314579197/Ensure1280x720|https://images.prop24.com/314579199/Ensure1280x720,https://images.prop24.com/314579197/Ensure1280x720,,266 m²,3 549 m²,4.0,2.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112972361,House,1 324 m²,,R 6 750 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/311241699/Ensure1280x720|https://images.prop24.com/311241700/Ensure1280x720,https://images.prop24.com/311241699/Ensure1280x720,6.0,178 m²,1 324 m²,4.0,2.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112844089,House,4 906 m²,Electric fencing,R 18 995 000,7 Bedroom House for Sale in Constantia,https://images.prop24.com/309836363/Ensure1280x720|https://images.prop24.com/309836364/Ensure1280x720,https://images.prop24.com/309836363/Ensure1280x720,2.0,686 m²,4 906 m²,7.0,6.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112604517,House,3 515 m²,,R 21 000 000,7 Bedroom House for Sale in Constantia,https://images.prop24.com/305700202/Ensure1280x720|https://images.prop24.com/305700203/Ensure1280x720,https://images.prop24.com/305700202/Ensure1280x720,4.0,818 m²,3 515 m²,7.0,6.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111865157,House,334 m²,,R 10 700 000,3 Bedroom House for Sale in Constantia,https://images.prop24.com/293757535/Ensure1280x720|https://images.prop24.com/294063942/Ensure1280x720,https://images.prop24.com/293757535/Ensure1280x720,2.0,220 m²,334 m²,3.0,2.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112231927,House,4 014 m²,"Security Gate, Alarm System, Intercom, Electric fencing",R 29 995 000,6 Bedroom House for Sale in Constantia,https://images.prop24.com/299276700/Ensure1280x720|https://images.prop24.com/299276682/Ensure1280x720,https://images.prop24.com/299276700/Ensure1280x720,4.0,1200 m²,4 014 m²,6.0,9.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/110756691,House,5 120 m²,,R 35 000 000,8 Bedroom House for Sale in Constantia,https://images.prop24.com/287064661/Ensure1280x720|https://images.prop24.com/282919851/Ensure1280x720,https://images.prop24.com/287064661/Ensure1280x720,4.0,,5 120 m²,8.0,7.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111187516,House,8 100 m²,"Totally Fenced, Electric Gate, Security Gate, Alarm System, Intercom, Electric fencing, Outdoor Beams",R 26 900 000,8 Bedroom House for Sale in Constantia,https://images.prop24.com/282932010/Ensure1280x720|https://images.prop24.com/282932009/Ensure1280x720,https://images.prop24.com/282932010/Ensure1280x720,3.0,,8 100 m²,8.0,7.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112189213,House,6 893 m²,"Electric Gate, 24 Hour Response, Intercom, Closed Circuit TV, Outdoor Beams",R 39 500 000,13 Bedroom House for Sale in Constantia,https://images.prop24.com/298535305/Ensure1280x720|https://images.prop24.com/298535297/Ensure1280x720,https://images.prop24.com/298535305/Ensure1280x720,,,6 893 m²,13.0,11.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112118621,House,,,R 30 992 500,House for Sale in Constantia,https://images.prop24.com/297307864/Ensure1280x720|https://images.prop24.com/307294238/Ensure1280x720,https://images.prop24.com/297307864/Ensure1280x720,,,,,
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111588319,House,1 200 m²,,R 14 000 000,5 Bedroom House for Sale in Constantia,https://images.prop24.com/291192985/Ensure1280x720|https://images.prop24.com/291192986/Ensure1280x720,https://images.prop24.com/291192985/Ensure1280x720,2.0,,1 200 m²,5.0,5.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111707520,House,2 949 m²,1,R 26 600 000,7 Bedroom House for Sale in Constantia,https://images.prop24.com/291467581/Ensure1280x720|https://images.prop24.com/291467582/Ensure1280x720,https://images.prop24.com/291467581/Ensure1280x720,3.0,,2 949 m²,7.0,6.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112653372,House,,,R 52 000 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/312940718/Ensure1280x720|https://images.prop24.com/312940723/Ensure1280x720,https://images.prop24.com/312940718/Ensure1280x720,3.0,,,4.0,5.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/109895563,House,3 800 m²,1,R 23 000 000,7 Bedroom House for Sale in Constantia,https://images.prop24.com/260444797/Ensure1280x720|https://images.prop24.com/260444798/Ensure1280x720,https://images.prop24.com/260444797/Ensure1280x720,4.0,,3 800 m²,7.0,5.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111518111,House,7 353 m²,"Security including alarm, automatic gates, electronic beams and intercom",R 40 000 000,6 Bedroom House for Sale in Constantia,https://images.prop24.com/288451258/Ensure1280x720|https://images.prop24.com/288451287/Ensure1280x720,https://images.prop24.com/288451258/Ensure1280x720,3.0,1100 m²,7 353 m²,6.0,5.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111981307,House,354 m²,,R 10 700 000,3 Bedroom House for Sale in Constantia,https://images.prop24.com/293757529/Ensure1280x720|https://images.prop24.com/295063080/Ensure1280x720,https://images.prop24.com/293757529/Ensure1280x720,2.0,227 m²,354 m²,3.0,2.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111127310,House,1 001 m²,,R 13 950 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/281920891/Ensure1280x720|https://images.prop24.com/281920892/Ensure1280x720,https://images.prop24.com/281920891/Ensure1280x720,2.0,361 m²,1 001 m²,4.0,4.5
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111715160,House,4 192 m²,Alarm System,R 10 950 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/291593684/Ensure1280x720|https://images.prop24.com/291593685/Ensure1280x720,https://images.prop24.com/291593684/Ensure1280x720,2.0,,4 192 m²,4.0,3.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112390723,House,9 400 m²,"Totally Fenced, Electric Garage, Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, Closed Circuit TV, 24 Hour Access, Guard House, Guard, Electric fencing, Perimeter Wall, Outdoor Beams, Indoor Beams",R 65 000 000,7 Bedroom House for Sale in Constantia,https://images.prop24.com/302060767/Ensure1280x720|https://images.prop24.com/302060768/Ensure1280x720,https://images.prop24.com/302060767/Ensure1280x720,2.0,,9 400 m²,7.0,7.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112490427,House,9 458 m²,,R 15 000 000,5 Bedroom House for Sale in Constantia,https://images.prop24.com/312881534/Ensure1280x720|https://images.prop24.com/312881521/Ensure1280x720,https://images.prop24.com/312881534/Ensure1280x720,4.0,,9 458 m²,5.0,4.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112282697,House,8 095 m²,"Security including alarm, automatic gates, electric fence, electronic beams and intercom",R 35 000 000,5 Bedroom House for Sale in Constantia,https://images.prop24.com/300199366/Ensure1280x720|https://images.prop24.com/300195041/Ensure1280x720,https://images.prop24.com/300199366/Ensure1280x720,3.0,,8 095 m²,5.0,6.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112288108,House,7 583 m²,,R 16 995 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/300286429/Ensure1280x720|https://images.prop24.com/300286430/Ensure1280x720,https://images.prop24.com/300286429/Ensure1280x720,2.0,,7 583 m²,4.0,2.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112497096,House,1 884 m²,,R 36 800 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/303877950/Ensure1280x720|https://images.prop24.com/303877951/Ensure1280x720,https://images.prop24.com/303877950/Ensure1280x720,2.0,572 m²,1 884 m²,4.0,4.0
https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112468033,House,853 m²,,R 14 850 000,4 Bedroom House for Sale in Constantia,https://images.prop24.com/298816858/Ensure1280x720|https://images.prop24.com/298816817/Ensure1280x720,https://images.prop24.com/298816858/Ensure1280x720,2.0,406 m²,853 m²,4.0,4.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/113091427,House,285 m²,"Alarm System, Intercom, Electric fencing, Outdoor Beams",R 6 495 000,2 Bedroom House for Sale in Green Point,https://images.prop24.com/313235020/Ensure1280x720|https://images.prop24.com/313235001/Ensure1280x720,https://images.prop24.com/313235020/Ensure1280x720,2.0,140 m²,285 m²,2.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112755369,House,505 m²,,R 12 995 000,5 Bedroom House for Sale in Green Point,https://images.prop24.com/308330540/Ensure1280x720|https://images.prop24.com/308330543/Ensure1280x720,https://images.prop24.com/308330540/Ensure1280x720,,285 m²,505 m²,5.0,4.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/109721687,House,964 m²,,R 39 750 000,30 Bedroom House for Sale in Green Point,https://images.prop24.com/293540044/Ensure1280x720|https://images.prop24.com/293540041/Ensure1280x720,https://images.prop24.com/293540044/Ensure1280x720,,,964 m²,30.0,30.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111133257,House,278 m²,,R 5 950 000,3 Bedroom House for Sale in Green Point,https://images.prop24.com/283918079/Ensure1280x720|https://images.prop24.com/283918080/Ensure1280x720,https://images.prop24.com/283918079/Ensure1280x720,1.0,282 m²,278 m²,3.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112151388,House,419 m²,,R 7 995 000,4 Bedroom House for Sale in Green Point,https://images.prop24.com/297903482/Ensure1280x720|https://images.prop24.com/297903480/Ensure1280x720,https://images.prop24.com/297903482/Ensure1280x720,2.0,,419 m²,4.0,4.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112192317,House,161 m²,,R 5 425 000,3 Bedroom House for Sale in Green Point,https://images.prop24.com/298585438/Ensure1280x720|https://images.prop24.com/298585441/Ensure1280x720,https://images.prop24.com/298585438/Ensure1280x720,1.0,276 m²,161 m²,3.0,3.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112289142,House,368 m²,1,R 10 000 000,4 Bedroom House for Sale in Green Point,https://images.prop24.com/300305704/Ensure1280x720|https://images.prop24.com/300305705/Ensure1280x720,https://images.prop24.com/300305704/Ensure1280x720,,,368 m²,4.0,3.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/107315214,House,397 m²,,R 15 995 000,5 Bedroom House for Sale in Green Point,https://images.prop24.com/291876819/Ensure1280x720|https://images.prop24.com/291876820/Ensure1280x720,https://images.prop24.com/291876819/Ensure1280x720,2.0,,397 m²,5.0,4.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111510845,House,561 m²,,R 7 950 000,4 Bedroom House for Sale in Green Point,https://images.prop24.com/288379717/Ensure1280x720|https://images.prop24.com/288379718/Ensure1280x720,https://images.prop24.com/288379717/Ensure1280x720,1.0,250 m²,561 m²,4.0,3.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112549176,House,210 m²,,R 4 895 000,3 Bedroom House for Sale in Green Point,https://images.prop24.com/304762546/Ensure1280x720|https://images.prop24.com/304762548/Ensure1280x720,https://images.prop24.com/304762546/Ensure1280x720,1.0,,210 m²,3.0,1.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112556649,House,,,R 8 975 000,7 Bedroom House for Sale in Green Point,https://images.prop24.com/304889971/Ensure1280x720|https://images.prop24.com/304889972/Ensure1280x720,https://images.prop24.com/304889971/Ensure1280x720,,286 m²,,7.0,7.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111426024,House,320 m²,1,R 15 995 000,5 Bedroom House for Sale in Green Point,https://images.prop24.com/286957846/Ensure1280x720|https://images.prop24.com/286957844/Ensure1280x720,https://images.prop24.com/286957846/Ensure1280x720,2.0,,320 m²,5.0,4.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112219354,House,674 m²,"Security including burglar bars, intercom and security gates",R 12 900 000,6 Bedroom House for Sale in Green Point,https://images.prop24.com/299053634/Ensure1280x720|https://images.prop24.com/299053638/Ensure1280x720,https://images.prop24.com/299053634/Ensure1280x720,2.0,,674 m²,6.0,3.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112693554,House,227 m²,,R 5 500 000,3 Bedroom House for Sale in Green Point,https://images.prop24.com/307261473/Ensure1280x720|https://images.prop24.com/307261474/Ensure1280x720,https://images.prop24.com/307261473/Ensure1280x720,1.0,,227 m²,3.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112281535,House,543 m²,,R 12 250 000,5 Bedroom House for Sale in Green Point,https://images.prop24.com/300173678/Ensure1280x720|https://images.prop24.com/300173685/Ensure1280x720,https://images.prop24.com/300173678/Ensure1280x720,3.0,425 m²,543 m²,5.0,4.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112567765,House,122 m²,,R 5 999 000,2 Bedroom House for Sale in Green Point,https://images.prop24.com/305079567/Ensure1280x720|https://images.prop24.com/305079575/Ensure1280x720,https://images.prop24.com/305079567/Ensure1280x720,,170 m²,122 m²,2.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112313876,House,784 m²,"Alarm System, Intercom, 24 Hour Access, Electric fencing",R 8 500 000,4 Bedroom House for Sale in Green Point,https://images.prop24.com/300728960/Ensure1280x720|https://images.prop24.com/300728967/Ensure1280x720,https://images.prop24.com/300728960/Ensure1280x720,2.0,306 m²,784 m²,4.0,2.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112137430,House,242 m²,"24 Hour Access, Alarm System, Intercom",R 4 950 000,2 Bedroom House for Sale in Green Point,https://images.prop24.com/309554765/Ensure1280x720|https://images.prop24.com/308921532/Ensure1280x720,https://images.prop24.com/309554765/Ensure1280x720,,123 m²,242 m²,2.0,2.5
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112745526,House,152 m²,Burglar Bars,R 4 500 000,2 Bedroom House for Sale in Green Point,https://images.prop24.com/309716477/Ensure1280x720|https://images.prop24.com/309716478/Ensure1280x720,https://images.prop24.com/309716477/Ensure1280x720,1.0,,152 m²,2.0,1.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112836323,House,270 m²,,R 10 499 000,2 Bedroom House for Sale in Green Point,https://images.prop24.com/309692306/Ensure1280x720|https://images.prop24.com/309692308/Ensure1280x720,https://images.prop24.com/309692306/Ensure1280x720,,,270 m²,2.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/113020820,House,,"Electric Gate, Burglar Bars",R 6 995 000,4 Bedroom House for Sale in Green Point,https://images.prop24.com/312113011/Ensure1280x720|https://images.prop24.com/312113012/Ensure1280x720,https://images.prop24.com/312113011/Ensure1280x720,1.0,,,4.0,2.0
https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112424438,House,644.3 m²,,R 11 750 000,11 Bedroom House for Sale in Green Point,https://images.prop24.com/302669263/Ensure1280x720|https://images.prop24.com/302669271/Ensure1280x720,https://images.prop24.com/302669263/Ensure1280x720,,476 m²,644.3 m²,11.0,4.0
